254,63;254,63;0
643,97;271,97;-137
643,97;442,034;-46
643,97;610,44;-5
260,388;260,388;0
268,064;268,064;0
275,95;275,95;0
643,97;305,236;-111
268,72;268,72;0
268,704;268,704;0
268,816;268,816;0
643,97;270,586;-138
268,816;643,97;58
267,952;643,97;58
260,916;643,97;59
628,378;643,97;2
629,032;643,97;2
636,166;643,97;1
628,92;643,97;2
636,054;643,97;1
620,604;643,97;4
620,492;643,97;4
627,738;643,97;3
627,626;643,97;3
629,688;643,97;2
246,106;643,97;62
636,822;643,97;1
621,26;643,97;4
628,394;643,97;2
628,936;643,97;2
620,508;643,97;4
636,07;643,97;1
627,642;643,97;3
629,576;643,97;2
636,71;643,97;1
628,824;643,97;2
253,24;643,97;61
635,958;643,97;1
621,148;643,97;4
620,396;643,97;4
628,282;643,97;2
627,53;643,97;3
643,97;643,97;0
635,542;643,97;1
643,858;643,97;0
635,43;643,97;1
643,874;643,97;0
245,354;643,97;62
643,762;643,97;0
635,446;643,97;1
635,334;643,97;1
643,97;643,97;0
635,542;643,97;1
643,874;643,97;0
635,446;643,97;1
643,858;643,97;0
643,762;643,97;0
635,43;643,97;1
252,488;643,97;61
635,334;643,97;1
629,784;643,97;2
621,356;643,97;4
629,672;643,97;2
621,244;643,97;4
629,784;643,97;2
629,672;643,97;2
621,356;643,97;4
621,244;643,97;4
629,688;643,97;2
629,688;643,97;2
621,26;643,97;4
629,688;643,97;2
621,26;643,97;4
629,576;643,97;2
629,576;643,97;2
621,148;643,97;4
621,148;643,97;4
651,104;643,97;-1
642,676;643,97;0
650,992;643,97;-1
628,936;643,97;2
642,564;643,97;0
651,008;643,97;-1
650,896;643,97;-1
642,58;643,97;0
642,468;643,97;0
636,918;643,97;1
628,49;643,97;2
636,822;643,97;1
628,394;643,97;2
636,806;643,97;1
621,26;643,97;4
636,71;643,97;1
628,378;643,97;2
628,282;643,97;2
651,104;643,97;-1
642,676;643,97;0
650,992;643,97;-1
642,564;643,97;0
636,918;643,97;1
636,806;643,97;1
628,49;643,97;2
620,508;643,97;4
628,378;643,97;2
651,008;643,97;-1
642,58;643,97;0
636,822;643,97;1
628,394;643,97;2
650,896;643,97;-1
636,71;643,97;1
642,468;643,97;0
628,282;643,97;2
643,218;643,97;0
636,822;643,97;1
634,79;643,97;1
643,106;643,97;0
634,678;643,97;1
643,122;643,97;0
643,01;643,97;0
634,694;643,97;1
634,582;643,97;1
643,218;643,97;0
634,79;643,97;1
643,122;643,97;0
260,276;643,97;60
628,394;643,97;2
634,694;643,97;1
643,106;643,97;0
643,01;643,97;0
634,678;643,97;1
634,582;643,97;1
650,352;643,97;-1
641,924;643,97;0
650,24;643,97;-1
641,812;643,97;0
650,352;643,97;-1
636,07;643,97;1
650,24;643,97;-1
641,924;643,97;0
641,812;643,97;0
650,256;643,97;-1
641,828;643,97;0
650,256;643,97;-1
641,828;643,97;0
650,144;643,97;-1
650,144;643,97;-1
641,716;643,97;0
627,642;643,97;3
641,716;643,97;0
629,032;643,97;2
620,604;643,97;4
628,92;643,97;2
620,492;643,97;4
628,936;643,97;2
628,824;643,97;2
620,508;643,97;4
620,396;643,97;4
636,166;643,97;1
254,422;643,97;60
627,738;643,97;3
636,07;643,97;1
627,642;643,97;3
636,054;643,97;1
635,958;643,97;1
627,626;643,97;3
627,53;643,97;3
629,032;643,97;2
620,604;643,97;4
628,92;643,97;2
253,67;643,97;61
620,492;643,97;4
636,166;643,97;1
636,054;643,97;1
627,738;643,97;3
627,626;643,97;3
628,936;643,97;2
620,508;643,97;4
636,07;643,97;1
627,642;643,97;3
628,824;643,97;2
261,556;643,97;59
635,958;643,97;1
620,396;643,97;4
627,53;643,97;3
260,804;643,97;60
629,576;643,97;2
636,71;643,97;1
628,824;643,97;2
259,524;643,97;60
635,958;643,97;1
245,994;643,97;62
245,242;643,97;62
621,148;643,97;4
620,396;643,97;4
253,128;643,97;61
628,282;643,97;2
252,376;643,97;61
627,53;643,97;3
643,97;643,97;0
275,838;643,97;57
643,218;643,97;0
651,104;643,97;-1
650,352;643,97;-1
635,542;643,97;1
642,676;643,97;0
634,79;643,97;1
641,924;643,97;0
643,858;643,97;0
643,106;643,97;0
635,43;643,97;1
267,41;643,97;58
634,678;643,97;1
650,992;643,97;-1
642,564;643,97;0
650,24;643,97;-1
641,812;643,97;0
643,874;643,97;0
643,122;643,97;0
651,008;643,97;-1
650,256;643,97;-1
643,762;643,97;0
275,086;643,97;57
650,896;643,97;-1
643,01;643,97;0
650,144;643,97;-1
635,446;643,97;1
634,694;643,97;1
635,334;643,97;1
634,582;643,97;1
642,58;643,97;0
642,468;643,97;0
641,828;643,97;0
266,658;643,97;59
641,716;643,97;0
629,784;643,97;2
629,032;643,97;2
636,918;643,97;1
636,166;643,97;1
621,356;643,97;4
628,49;643,97;2
620,604;643,97;4
627,738;643,97;3
629,688;643,97;2
268,72;643,97;58
628,936;643,97;2
621,26;643,97;4
620,508;643,97;4
636,822;643,97;1
628,394;643,97;2
636,07;643,97;1
627,642;643,97;3
629,672;643,97;2
628,92;643,97;2
636,806;643,97;1
267,968;643,97;58
636,054;643,97;1
629,576;643,97;2
636,71;643,97;1
628,824;643,97;2
635,958;643,97;1
621,244;643,97;4
620,492;643,97;4
621,148;643,97;4
620,396;643,97;4
628,378;643,97;2
275,854;643,97;57
628,282;643,97;2
627,626;643,97;3
627,53;643,97;3
643,97;643,97;0
643,218;643,97;0
651,104;643,97;-1
650,352;643,97;-1
635,542;643,97;1
642,676;643,97;0
634,79;643,97;1
268,064;643,97;58
275,102;643,97;57
641,924;643,97;0
643,858;643,97;0
643,106;643,97;0
635,43;643,97;1
634,678;643,97;1
650,992;643,97;-1
642,564;643,97;0
650,24;643,97;-1
641,812;643,97;0
629,784;643,97;2
268,608;643,97;58
629,032;643,97;2
636,918;643,97;1
636,166;643,97;1
629,672;643,97;2
636,806;643,97;1
628,92;643,97;2
636,054;643,97;1
621,356;643,97;4
620,604;643,97;4
621,244;643,97;4
275,742;643,97;57
620,492;643,97;4
628,49;643,97;2
628,378;643,97;2
627,738;643,97;3
627,626;643,97;3
643,874;643,97;0
643,122;643,97;0
651,008;643,97;-1
650,256;643,97;-1
635,446;643,97;1
267,856;643,97;58
642,58;643,97;0
634,694;643,97;1
