3451;3451;0
3138;3138;0
3182;3182;0
3249;3249;0
3299;3299;0
5231;5231;0
3314;3314;0
3269;3269;0
3269;3269;0
4714;4714;0
3398;3398;0
3353;3333;-1
5289;5289;0
5235;5235;0
5304;5304;0
5190;5241;1
5259;5338;1
3139;3139;0
3264;3264;0
3153;3153;0
3219;3161;-2
3108;3512;12
5228;5228;0
5328;5328;0
5220;5220;0
4953;5310;7
5175;5309;3
4908;5328;8
14638;14638;0
14761;14761;0
14833;14562;-2
14514;14786;2
14788;14580;-1
14469;14905;3
4881;4881;0
4768;4768;0
4879;4879;0
4723;4787;1
4834;4903;1
3232;3232;0
3428;3428;0
3268;3268;0
3412;3412;0
3089;3089;0
3169;3605;12
3223;3271;1
3044;3341;9
3367;3053;-10
3124;3429;9
5140;5194;1
5350;5350;0
5463;5463;0
5543;5468;-1
5231;5231;0
5258;5432;3
5149;5308;3
4903;5515;11
5186;5263;1
5104;5316;4
5213;5435;4
4858;5494;12
5207;5207;0
5365;5365;0
5295;5295;0
5486;5486;0
5362;5256;-2
5520;5449;-1
5016;5328;6
5064;5510;8
5317;5235;-2
4971;5387;8
5475;5421;-1
5019;5502;9
3065;3065;0
3177;3177;0
3235;3235;0
3263;3263;0
3143;3143;0
3079;3085;0
3058;3058;0
3218;3216;0
3034;3336;9
3098;3347;7
3013;3517;14
5216;5216;0
5437;5361;-1
5404;5356;-1
5495;5462;-1
5248;5233;0
4766;5343;11
5173;5390;4
4418;5548;20
5203;5274;1
5128;5419;5
4721;5314;11
4373;5508;21
2986;2986;0
3155;3155;0
3171;3171;0
3419;3325;-3
3157;3157;0
3042;2960;-3
3046;3154;3
2867;3424;16
3112;3195;3
3001;3258;8
2997;3155;5
2822;3457;18
3165;3165;0
3106;3106;0
3161;3161;0
3344;3303;-1
3178;3178;0
3174;3127;-2
2693;3185;15
2788;3167;12
3133;3532;11
2687,4;3238;17
3129;3358;7
2743;3230;15
5186;5186;0
5354;5354;0
5146;5342;4
5347;5499;3
5196;5230;1
5364;5465;2
4344;5314;18
4402;5457;19
5151;5241;2
4299;5339;19
5319;5420;2
4357;5467;20
14740;14685;0
16238;16342;1
14796;14744;0
15827;16479;4
14871;14594;-2
14182;14694;3
16073;16351;2
14774;16440;10
14826;14785;0
16028;16399;2
14137;14656;4
14729;16448;10
14807;14653;-1
14741;14852;1
16427;16427;0
16057;16446;2
15002;14627;-3
14049;14710;4
16622;16401;-1
15222;16531;8
14957;14667;-2
16577;16392;-1
14004;14727;5
15177;16442;8
4705;4705;0
4894;4894;0
4951;4951;0
5045;5045;0
4759;4759;0
5005;4920;-2
4447;4915;10
4455;5048;12
4714;4668;-1
4402;4897;10
4960;4957;0
4410;5091;13
4638;4669;1
4898;4898;0
4949;4907;-1
4951;5044;2
4764;4698;-1
4728;4943;4
4716;4913;4
4279;5090;16
4719;4792;2
4671;4880;4
4683;4953;5
4234;5062;16
