0.1143,,0.0727
0.0632,,0.086827607
0.0581,,
0.0605,,
0.0078,,
0.0078,,
0.1412,,
0.1412,,
0.0451,,
0.1174,,
0.0069,,
0.1126,,
0.0787,,
0,,
0.1909,,
0.0872,,
0.1042,,
0.0227,,
0.0111,,
0.1679,,
0.0127,,
0.1556,,
0.027,,
0.088,,
0.1364,,
0.1412,,
0.0378,,
0.1893,,
0.0069,,
0.0402,,
0.0103,,
0.0732,,
0.0714,,
0.0227,,
0.1317,,
0.1992,,
0.0788,,
0.0714,,
0.0078,,
0.0754,,
0.1136,,
0.0875,,
0.0127,,
0.0111,,
0.0751,,
0.0581,,
0.1893,,
0.0898,,
0.1126,,
0.1364,,
0.1317,,
0.0898,,
0.1284,,
0.0581,,
0.1152,,
0.0171,,
0.0619,,
0.0754,,
0.0605,,
0.0515,,
0.1174,,
0.0378,,
0.088,,
0.0111,,
0.136,,
0.0786,,
0.0786,,
0.1679,,
0.088,,
0.2041,,
0.075,,
0.1434,,
0.1176,,
0.0227,,
0.0127,,
0.0556,,
0.0875,,
0.0581,,
0.05,,
0.0632,,
0.0403,,
0.0227,,
0.1005,,
0.0732,,
0.1472,,
0.11,,
0.0256,,
0.025,,
0.0556,,
0.0875,,
0.0263,,
0.3103,,
0.0786,,
0.1558,,
0.0605,,
0.0429,,
0.0423,,
0.05,,
0.1558,,
0.1739,,
0.0429,,
0.2261,,
0.025,,
0.0267,,
0.136,,
0.2538,,
0.0714,,
0.05,,
0.1284,,
0.0402,,
0.1702,,
0.1244,,
0.1581,,
0.0256,,
0.025,,
0.1796,,
0.0227,,
0.026,,
0.0378,,
0.0171,,
0.1317,,
0.0833,,
0.1679,,
0.2021,,
0.0219,,
0.0857,,
0.05,,
0.0483,,
0.0632,,
0.1513,,
0.0343,,
0,,
0.24,,
0.0267,,
0.1005,,
0.025,,
0.2245,,
0.1136,,
0.0451,,
0.0581,,
0.1152,,
0.0256,,
0.2261,,
0,,
0.1513,,
0.0103,,
0.0765,,
0.1005,,
0.0515,,
0.1333,,
0.0078,,
0.0199,,
0.1556,,
0.1163,,
0.025,,
0.0078,,
0.2021,,
0.0267,,
0.0267,,
0.0292,,
0.025,,
0.1792,,
0.0256,,
0.0758,,
0.0515,,
0.0412,,
0.2874,,
0.0161,,
0.0667,,
0.1875,,
0.1556,,
0.0556,,
0,,
0.1644,,
0.0758,,
0.1875,,
0.0205,,
0.0592,,
0.0412,,
0.0517,,
0.2043,,
0.055,,
0.1571,,
0.0732,,
0.1875,,
0.1176,,
0.1172,,
0.0432,,
0.1721,,
0.0732,,
0.0412,,
0.027,,
0.1875,,
0.0069,,
0.0338,,
0.1419,,
0.2643,,
0.007,,
0.05,,
0.1062,,
0.0684,,
0.1405,,
0.1176,,
0.18,,
0.2258,,
0.1173,,
0.1062,,
0.055,,
0.2043,,
0.1163,,
0.0732,,
0.0205,,
0.1955,,
0.1419,,
0.0167,,
0.1159,,
0.0339,,
0.1105,,
0.0205,,
0.0732,,
0.0069,,
0.0409,,
0.0727,,
0.0923,,
0.05,,
0.0702,,
0.0412,,
0.1644,,
0.2057,,
0.0256,,
0.1364,,
0.0469,,
0.3188,,
0.0317,,
0.3103,,
0.1029,,
0.0667,,
0.1062,,
0.1163,,
0.05,,
0.1,,
0,,
0.0256,,
0.2043,,
0.0833,,
0.0714,,
0.1556,,
0.1366,,
0.0161,,
0.1388,,
0.1296,,
0.1875,,
0.0362,,
0.2412,,
0.1286,,
0.0048,,
0.1159,,
0.0592,,
0.0467,,
0.0556,,
0.009,,
0.037,,
0.0952,,
0.1349,,
0.0727,,
0.0167,,
0.1176,,
0.0167,,
0.1286,,
0.0069,,
0.055,,
0,,
0.0256,,
0.1364,,
0.1515,,
0.009,,
0,,
0.2444,,
0.0857,,
0.1,,
0.05,,
0.0667,,
0.027,,
0.0256,,
0.1722,,
0.1571,,
0.0893,,
0.0727,,
0.05,,
0.0732,,
0.1286,,
0.0338,,
0.1021,,
0.1366,,
0.0293,,
0.0317,,
0.2245,,
0.1364,,
0.027,,
0.1,,
0.128,,
0.115,,
0.1515,,
0.0339,,
0.2667,,
0.007,,
0.2874,,
0.1105,,
0.0949,,
0.0412,,
0.0672,,
0.1176,,
0,,
0.1021,,
0.0622,,
0.1386,,
0.2874,,
0.1739,,
0.1408,,
0.0893,,
0.0684,,
0.1571,,
0.2788,,
0.0556,,
0.0256,,
0.0256,,
0.0968,,
0.0531,,
0.0395,,
0.0303,,
0.0667,,
0.0212,,
0.2353,,
0.0698,,
0,,
0.1238,,
0.0814,,
0.1023,,
0.0901,,
0.0698,,
0.0202,,
0.0972,,
0.0366,,
0.1429,,
0.1222,,
0.0769,,
0.0625,,
0.1333,,
0.1233,,
0.3563,,
0.0676,,
0.0303,,
0.0455,,
0.0871,,
0.1286,,
0.1053,,
0,,
0,,
0.086,,
0.0369,,
0.0767,,
0.0085,,
0.0871,,
0.0968,,
0.2036,,
0.05,,
0.1049,,
0.0232,,
0.1667,,
0.0369,,
0,,
0.1061,,
0.2036,,
0.0132,,
0.1013,,
0.0667,,
0.0676,,
0.0244,,
0.2,,
0.0385,,
0.0871,,
0.1621,,
0.086,,
0.0767,,
0.0395,,
0.1064,,
0.0244,,
0.1247,,
0.0098,,
0.1609,,
0.1049,,
0.1413,,
0.0531,,
0.0507,,
0.0698,,
0.05,,
0.0244,,
0.0381,,
0.0128,,
0.0556,,
0.05,,
0.1609,,
0.1053,,
0.1286,,
0.05,,
0.0972,,
0.0676,,
0.0232,,
0.0625,,
0.1029,,
0.0085,,
0.0212,,
0.0625,,
0.1222,,
0.0244,,
0.0767,,
0.0926,,
0.0521,,
0.0639,,
0.0892,,
0.0531,,
0.178,,
0.0417,,
0.0625,,
0.086,,
0.1351,,
0.0212,,
0.0556,,
0.1618,,
0.0233,,
0.05,,
0.2347,,
0.1064,,
0.0892,,
0.0098,,
0.0521,,
0.1724,,
0.0639,,
0.1351,,
0.0371,,
0.0667,,
0.0303,,
0.0371,,
0.1679,,
0.0639,,
0.1053,,
0.0202,,
0.1132,,
0.1413,,
0.2143,,
0.0767,,
0.0455,,
0.0088,,
0.2353,,
0.0901,,
0.0132,,
0.086,,
0.0232,,
0.0369,,
0.1333,,
0.1359,,
0.0098,,
0.0366,,
0,,
0.05,,
0.0371,,
0.0521,,
0.0371,,
0.1222,,
0.0395,,
0.0088,,
0.0395,,
0.0366,,
0.0968,,
0.188,,
0.0625,,
0.05,,
0.1424,,
0.0521,,
0.1351,,
0.0698,,
0.05,,
0.0767,,
0.05,,
0.0125,,
0.0202,,
0.1132,,
0.0972,,
0.1049,,
