1.8528,,0.4087
0.4003,,0.680191445
0.001,,
1.8646,,
0.4889,,
0.4473,,
0.0334,,
0.0453,,
0.0458,,
0.5049,,
0.0536,,
1.7913,,
0.5529,,
0.0414,,
0.647,,
1.8825,,
1.8592,,
0.5558,,
1.9155,,
0.0031,,
1.9385,,
0.0338,,
0.472,,
0.0693,,
1.8646,,
1.9239,,
0.0738,,
1.8743,,
0.0427,,
0.034,,
0.4414,,
1.9,,
0.5226,,
0.5539,,
1.8566,,
1.9194,,
1.8155,,
1.9155,,
1.8749,,
0.008,,
1.8317,,
1.8098,,
0.3924,,
0.5598,,
1.7781,,
0.4791,,
0.0323,,
1.8776,,
1.8587,,
1.8496,,
0.072,,
0.0284,,
0.0004,,
0.5035,,
1.774,,
1.7928,,
0.6046,,
0.0067,,
0.548,,
0.0435,,
0.5072,,
1.7755,,
0.024,,
0.0352,,
1.8939,,
0.5509,,
0.4646,,
0.5588,,
0.0043,,
0.0076,,
0.0277,,
0.0387,,
0.6082,,
0.0071,,
0.5044,,
0.4742,,
0.5672,,
1.9177,,
0.0433,,
0.0393,,
0.0258,,
0.0406,,
1.7918,,
1.7675,,
0.4347,,
1.9431,,
0.5044,,
0.5456,,
1.7943,,
0.0252,,
0.0717,,
0.5578,,
0.0079,,
0.5588,,
1.816,,
1.847,,
1.8449,,
0.0364,,
0.066,,
0.0666,,
0.4908,,
0.5292,,
0.0263,,
1.9122,,
0.484,,
0.5728,,
0.5202,,
0.0416,,
1.771,,
1.8646,,
0.0006,,
0.3984,,
0.025,,
1.8082,,
0.0767,,
0.0322,,
0.4342,,
0.5593,,
1.8507,,
0.3642,,
0.4226,,
0.5942,,
0.0721,,
0.5834,,
0.5921,,
0.5647,,
0.5188,,
1.8332,,
1.7821,,
0.5441,,
1.9039,,
0.5217,,
0.0041,,
0.0049,,
1.9183,,
1.9312,,
1.77,,
0.0022,,
0.4755,,
1.7969,,
0.5137,,
0.0709,,
1.9166,,
0.0481,,
0.0376,,
1.8571,,
1.751,,
0.5067,,
0.5393,,
1.8722,,
0.034,,
0.4363,,
1.8754,,
1.8857,,
1.9177,,
1.8722,,
0.0468,,
0.4694,,
1.9122,,
0.6109,,
0.6615,,
1.9261,,
0.4251,,
0.5475,,
0.0315,,
0.0051,,
0.5558,,
0.0716,,
0.3804,,
0.3938,,
0.4014,,
0.3878,,
0.04,,
0.0338,,
0.6648,,
0.377,,
0.6684,,
0.392,,
0.0012,,
0,,
0.0083,,
0.3658,,
0.3949,,
0.4029,,
0.3994,,
0.7009,,
0.041,,
0.0093,,
0.0368,,
0.7,,
0.0222,,
0.0047,,
0.0097,,
0.4071,,
0.0479,,
0.3769,,
0.0035,,
0.0314,,
0.058,,
0.3662,,
0.7015,,
0.043,,
0.6661,,
0.3807,,
0.3775,,
0.3769,,
0.0028,,
0.0539,,
0.385,,
0.3775,,
0.0148,,
0.3862,,
0.028,,
0.0213,,
0.0081,,
0.0634,,
0.6699,,
0.3889,,
0.3823,,
0.0135,,
0.004,,
0.0436,,
0.7025,,
0.0387,,
0.0302,,
0.0643,,
0.0025,,
0.372,,
0.0101,,
0.0452,,
0.0489,,
0.7011,,
0.0008,,
0.0667,,
0.0282,,
0.3945,,
0.7034,,
0.6679,,
0.6667,,
0.6655,,
0.042,,
0.3903,,
0.044,,
0.6651,,
0.0503,,
0.3864,,
0.3735,,
0.0433,,
0.3675,,
0.0051,,
0.3794,,
0.6637,,
0.3983,,
0.3688,,
0.0021,,
0.3791,,
0.0016,,
0.0466,,
0.3727,,
0.0154,,
0.0379,,
0.3995,,
0.0651,,
0.001,,
0.3769,,
0.3821,,
0.3896,,
0.0018,,
0.3829,,
0.3791,,
0.6684,,
0.6641,,
0.0484,,
0.0049,,
0.6633,,
0.6657,,
0.0466,,
0.0021,,
0.7019,,
0.3678,,
0.0018,,
0.0487,,
0.0548,,
0.3832,,
0.0951,,
0.0354,,
0.701,,
0.3672,,
0.0486,,
0.7018,,
0.6671,,
0.3808,,
0.408,,
0.4063,,
0.3855,,
0.0236,,
0.0231,,
0.1079,,
0.037,,
0.0112,,
0.3984,,
0.0288,,
0.3764,,
0.6711,,
0.7019,,
0.0401,,
0.0395,,
0.0446,,
0.0251,,
0.3895,,
0.0254,,
0.4034,,
0.3839,,
0.0242,,
0.0045,,
0.7002,,
0.1176,,
0.7018,,
0.056,,
0.0574,,
0.3776,,
0.3947,,
0.6654,,
0.0217,,
0.0486,,
0.6675,,
0.0109,,
0.012,,
0.0579,,
0.0725,,
0.4037,,
0.3802,,
0.6989,,
0.5682,,
0.0075,,
0.5502,,
0.665,,
0.016,,
0.0761,,
0.5347,,
0.6733,,
0.0336,,
0.6978,,
0.0442,,
0.0515,,
0.0569,,
0.562,,
0.073,,
0.5652,,
0.0638,,
0.5704,,
0.0464,,
0.6617,,
0.086,,
0.0679,,
0.6994,,
0.4896,,
0.5142,,
0.0672,,
0.0811,,
0.0742,,
0.0663,,
0.6648,,
0.048,,
0.4114,,
0.5699,,
0.6223,,
0.6606,,
0.0355,,
0.0742,,
0.0665,,
0.0535,,
0.6034,,
0.0696,,
0.0608,,
0.6587,,
0.076,,
0.5203,,
0.018,,
0.0589,,
0.5164,,
0.6629,,
0.6642,,
0.0683,,
0.662,,
0.5689,,
0.6976,,
0.093,,
0.015,,
0.4466,,
0,,
0.5792,,
0.5959,,
0.5797,,
0.5014,,
0.5852,,
0.0156,,
0.0081,,
0.4588,,
0.0542,,
0.4444,,
0.6986,,
0.0174,,
0.0628,,
0.3739,,
0.0085,,
0.0123,,
0.4516,,
0.5187,,
0.5008,,
0.66,,
0.0856,,
0.6634,,
0.0531,,
0.0882,,
0.6611,,
0.0536,,
0.0619,,
0.0854,,
0.4859,,
0.6985,,
0.5564,,
0.0916,,
0.6982,,
0.0129,,
0,,
0.4825,,
0.0933,,
0.0942,,
0.1004,,
0.5164,,
0.5772,,
0.0715,,
0.5325,,
0.0721,,
0.4094,,
0.4035,,
0.0531,,
0.0964,,
0.6987,,
0.0504,,
0.4327,,
0.0887,,
0.0543,,
0.0416,,
0.5682,,
0.0798,,
0.0609,,
0.1019,,
0.0269,,
0.4958,,
0.0531,,
0.0932,,
0.6627,,
0.4872,,
0.5309,,
0.011,,
0.5323,,
0.6662,,
0.018,,
0.0752,,
0.5662,,
0.5566,,
0.5156,,
0.5414,,
0.5603,,
0.6641,,
0.5722,,
0.002,,
0.0112,,
0.4449,,
0.0215,,
0.0542,,
0.0522,,
0.1072,,
0.0934,,
0.5699,,
0.6971,,
0.6674,,
0.7001,,
0.0396,,
0.5257,,
0.6068,,
0.6969,,
0.481,,
0.0012,,
0.0524,,
0.0504,,
0.0991,,
0.6614,,
0.663,,
0.0986,,
0.0669,,
0.6173,,
0.662,,
0.6596,,
0.0094,,
0.0714,,
0.0903,,
0.0263,,
0.5192,,
0.698,,
0.1008,,
0.0654,,
0.0518,,
0.4762,,
0.0203,,
0,,
0.0195,,
1.7501,,
3.6405,,
2.0599,,
0.1094,,
0.0228,,
0.025,,
1.6505,,
0.1089,,
1.7393,,
1.7434,,
1.946,,
